S.NO,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
11566,Rajasthan,SIROHI,2009,Kharif     ,Arhar/Tur,311,
11567,Rajasthan,SIROHI,2009,Kharif     ,Bajra,18087,3211
11568,Rajasthan,SIROHI,2009,Kharif     ,Castor seed,29127,7433
11569,Rajasthan,SIROHI,2009,Kharif     ,Cotton(lint),1790,420
11570,Rajasthan,SIROHI,2009,Kharif     ,Groundnut,4607,5201
11571,Rajasthan,SIROHI,2009,Kharif     ,Jowar,5709,1170
11572,Rajasthan,SIROHI,2009,Kharif     ,Maize,28004,10327
11573,Rajasthan,SIROHI,2009,Kharif     ,Moong(Green Gram),6149,381
11574,Rajasthan,SIROHI,2009,Kharif     ,Moth,14,
11575,Rajasthan,SIROHI,2009,Kharif     ,Other Kharif pulses,1598,82
11576,Rajasthan,SIROHI,2009,Kharif     ,Sesamum,16004,790
11577,Rajasthan,SIROHI,2009,Kharif     ,Small millets,2202,170
11578,Rajasthan,SIROHI,2009,Kharif     ,Urad,871,38
11579,Rajasthan,SIROHI,2009,Rabi       ,Barley,638,1770
11580,Rajasthan,SIROHI,2009,Rabi       ,Gram,209,139
11581,Rajasthan,SIROHI,2009,Rabi       ,other oilseeds,11,4
11582,Rajasthan,SIROHI,2009,Rabi       ,Rapeseed &Mustard,7654,6891
11583,Rajasthan,SIROHI,2009,Rabi       ,Small millets,442,398
11584,Rajasthan,SIROHI,2009,Rabi       ,Wheat,18016,44115
11585,Rajasthan,SIROHI,2009,Whole Year ,Coriander,1,1
11586,Rajasthan,SIROHI,2009,Whole Year ,Dry chillies,241,62
11587,Rajasthan,SIROHI,2009,Whole Year ,Garlic,2,2
11588,Rajasthan,SIROHI,2009,Whole Year ,Guar seed,13280,270
11589,Rajasthan,SIROHI,2009,Whole Year ,Onion,55,83
11590,Rajasthan,SIROHI,2009,Whole Year ,Potato,123,369
11591,Rajasthan,SIROHI,2009,Whole Year ,Sannhamp,30,65
11592,Rajasthan,SIROHI,2009,Whole Year ,Tobacco,26,65
11593,Rajasthan,SIROHI,2010,Kharif     ,Arhar/Tur,239,234
11594,Rajasthan,SIROHI,2010,Kharif     ,Bajra,24198,26821
11595,Rajasthan,SIROHI,2010,Kharif     ,Castor seed,32879,59546
11596,Rajasthan,SIROHI,2010,Kharif     ,Cotton(lint),836,363
11597,Rajasthan,SIROHI,2010,Kharif     ,Groundnut,5536,10243
11598,Rajasthan,SIROHI,2010,Kharif     ,Jowar,5622,3936
11599,Rajasthan,SIROHI,2010,Kharif     ,Maize,28948,51700
11600,Rajasthan,SIROHI,2010,Kharif     ,Moong(Green Gram),7167,4176
11601,Rajasthan,SIROHI,2010,Kharif     ,Moth,87,42
11602,Rajasthan,SIROHI,2010,Kharif     ,Other Kharif pulses,1778,1304
11603,Rajasthan,SIROHI,2010,Kharif     ,Sesamum,16144,7918
11604,Rajasthan,SIROHI,2010,Kharif     ,Small millets,2709,2160
11605,Rajasthan,SIROHI,2010,Kharif     ,Soyabean,3,4
11606,Rajasthan,SIROHI,2010,Kharif     ,Urad,904,666
11607,Rajasthan,SIROHI,2010,Rabi       ,Barley,1203,3428
11608,Rajasthan,SIROHI,2010,Rabi       ,Gram,7515,6746
11609,Rajasthan,SIROHI,2010,Rabi       ,Linseed,10,10
11610,Rajasthan,SIROHI,2010,Rabi       ,other oilseeds,10353,4236
11611,Rajasthan,SIROHI,2010,Rabi       ,Rapeseed &Mustard,22935,35770
11612,Rajasthan,SIROHI,2010,Rabi       ,Small millets,569,512
11613,Rajasthan,SIROHI,2010,Rabi       ,Wheat,39045,114373
11614,Rajasthan,SIROHI,2010,Whole Year ,Coriander,3,3
11615,Rajasthan,SIROHI,2010,Whole Year ,Dry chillies,170,82
11616,Rajasthan,SIROHI,2010,Whole Year ,Garlic,16,13
11617,Rajasthan,SIROHI,2010,Whole Year ,Guar seed,8864,7608
11618,Rajasthan,SIROHI,2010,Whole Year ,Onion,33,495
11619,Rajasthan,SIROHI,2010,Whole Year ,Potato,92,2733
11620,Rajasthan,SIROHI,2010,Whole Year ,Sannhamp,17,54
11621,Rajasthan,TONK,1997,Kharif     ,Arhar/Tur,100,100
11622,Rajasthan,TONK,1997,Kharif     ,Bajra,31100,22000
11623,Rajasthan,TONK,1997,Kharif     ,Groundnut,26900,27100
11624,Rajasthan,TONK,1997,Kharif     ,Jowar,84000,31200
11625,Rajasthan,TONK,1997,Kharif     ,Maize,18900,16500
11626,Rajasthan,TONK,1997,Kharif     ,Onion,100,500
11627,Rajasthan,TONK,1997,Kharif     ,Sesamum,1100,200
11628,Rajasthan,TONK,1997,Kharif     ,Sugarcane,400,18500
11629,Rajasthan,TONK,1997,Rabi       ,Barley,13000,21800
11630,Rajasthan,TONK,1997,Rabi       ,Gram,92600,68400
11631,Rajasthan,TONK,1997,Rabi       ,Linseed,2900,1100
11632,Rajasthan,TONK,1997,Rabi       ,Rapeseed &Mustard,157500,105000
11633,Rajasthan,TONK,1997,Rabi       ,Wheat,105500,177700
11634,Rajasthan,TONK,1998,Kharif     ,Arhar/Tur,35,46
11635,Rajasthan,TONK,1998,Kharif     ,Bajra,30082,15024
11636,Rajasthan,TONK,1998,Kharif     ,Castor seed,1,1
11637,Rajasthan,TONK,1998,Kharif     ,Cotton(lint),242,56
11638,Rajasthan,TONK,1998,Kharif     ,Groundnut,32810,21077
11639,Rajasthan,TONK,1998,Kharif     ,Jowar,74911,27360
11640,Rajasthan,TONK,1998,Kharif     ,Maize,19163,17945
11641,Rajasthan,TONK,1998,Kharif     ,Moong(Green Gram),31872,3340
11642,Rajasthan,TONK,1998,Kharif     ,Moth,147,17
11643,Rajasthan,TONK,1998,Kharif     ,Other Kharif pulses,42,9
11644,Rajasthan,TONK,1998,Kharif     ,Rice,33,40
11645,Rajasthan,TONK,1998,Kharif     ,Sannhamp,19,1
11646,Rajasthan,TONK,1998,Kharif     ,Sesamum,2479,789
11647,Rajasthan,TONK,1998,Kharif     ,Soyabean,535,704
11648,Rajasthan,TONK,1998,Kharif     ,Urad,9508,1524
11649,Rajasthan,TONK,1998,Rabi       ,Barley,8875,15252
11650,Rajasthan,TONK,1998,Rabi       ,Gram,111701,88623
11651,Rajasthan,TONK,1998,Rabi       ,Linseed,2016,933
11652,Rajasthan,TONK,1998,Rabi       ,Masoor,70,74
11653,Rajasthan,TONK,1998,Rabi       ,Other  Rabi pulses,595,391
11654,Rajasthan,TONK,1998,Rabi       ,Peas & beans (Pulses),104,334
11655,Rajasthan,TONK,1998,Rabi       ,Rapeseed &Mustard,142187,117975
11656,Rajasthan,TONK,1998,Rabi       ,Wheat,111265,201716
11657,Rajasthan,TONK,1998,Whole Year ,Coriander,338,306
11658,Rajasthan,TONK,1998,Whole Year ,Dry chillies,1928,2117
11659,Rajasthan,TONK,1998,Whole Year ,Garlic,7,
11660,Rajasthan,TONK,1998,Whole Year ,Onion,169,1038
11661,Rajasthan,TONK,1998,Whole Year ,Potato,14,98
11662,Rajasthan,TONK,1998,Whole Year ,Sugarcane,381,27338
11663,Rajasthan,TONK,1998,Whole Year ,Sweet potato,6,29
11664,Rajasthan,TONK,1999,Kharif     ,Arhar/Tur,55,26
11665,Rajasthan,TONK,1999,Kharif     ,Bajra,24605,12012
11666,Rajasthan,TONK,1999,Kharif     ,Castor seed,1,
11667,Rajasthan,TONK,1999,Kharif     ,Cotton(lint),293,84
11668,Rajasthan,TONK,1999,Kharif     ,Groundnut,26795,9537
11669,Rajasthan,TONK,1999,Kharif     ,Jowar,61826,14395
11670,Rajasthan,TONK,1999,Kharif     ,Maize,16597,10259
11671,Rajasthan,TONK,1999,Kharif     ,Moong(Green Gram),19380,7826
11672,Rajasthan,TONK,1999,Kharif     ,Moth,66,3
11673,Rajasthan,TONK,1999,Kharif     ,Other Kharif pulses,42,5
11674,Rajasthan,TONK,1999,Kharif     ,Rice,155,196
11675,Rajasthan,TONK,1999,Kharif     ,Sesamum,2495,237
11676,Rajasthan,TONK,1999,Kharif     ,Soyabean,118,144
11677,Rajasthan,TONK,1999,Kharif     ,Urad,3064,945
11678,Rajasthan,TONK,1999,Rabi       ,Barley,6628,9801
11679,Rajasthan,TONK,1999,Rabi       ,Gram,46598,28740
11680,Rajasthan,TONK,1999,Rabi       ,Linseed,939,251
11681,Rajasthan,TONK,1999,Rabi       ,Masoor,57,22
11682,Rajasthan,TONK,1999,Rabi       ,Other  Rabi pulses,501,376
11683,Rajasthan,TONK,1999,Rabi       ,Peas & beans (Pulses),97,259
11684,Rajasthan,TONK,1999,Rabi       ,Rapeseed &Mustard,217207,169955
11685,Rajasthan,TONK,1999,Rabi       ,Wheat,89880,114307
11686,Rajasthan,TONK,1999,Whole Year ,Coriander,101,30
11687,Rajasthan,TONK,1999,Whole Year ,Dry chillies,2157,2578
11688,Rajasthan,TONK,1999,Whole Year ,Garlic,14,3
11689,Rajasthan,TONK,1999,Whole Year ,Guar seed,16608,4409
11690,Rajasthan,TONK,1999,Whole Year ,Onion,96,643
11691,Rajasthan,TONK,1999,Whole Year ,Potato,17,90
11692,Rajasthan,TONK,1999,Whole Year ,Sannhamp,12,3
11693,Rajasthan,TONK,1999,Whole Year ,Sugarcane,320,14691
11694,Rajasthan,TONK,1999,Whole Year ,Sweet potato,1,5
11695,Rajasthan,TONK,1999,Whole Year ,Tapioca,5,17
11696,Rajasthan,TONK,1999,Whole Year ,Tobacco,19,
11697,Rajasthan,TONK,2000,Kharif     ,Arhar/Tur,48,
11698,Rajasthan,TONK,2000,Kharif     ,Bajra,34477,20137
11699,Rajasthan,TONK,2000,Kharif     ,Castor seed,19,21
11700,Rajasthan,TONK,2000,Kharif     ,Cotton(lint),244,388
11701,Rajasthan,TONK,2000,Kharif     ,Groundnut,18809,9606
11702,Rajasthan,TONK,2000,Kharif     ,Jowar,80482,3579
11703,Rajasthan,TONK,2000,Kharif     ,Maize,17946,18020
11704,Rajasthan,TONK,2000,Kharif     ,Moong(Green Gram),30163,9670
11705,Rajasthan,TONK,2000,Kharif     ,Moth,82,12
11706,Rajasthan,TONK,2000,Kharif     ,Other Kharif pulses,26,5
11707,Rajasthan,TONK,2000,Kharif     ,Rice,70,66
11708,Rajasthan,TONK,2000,Kharif     ,Sesamum,4450,522
11709,Rajasthan,TONK,2000,Kharif     ,Soyabean,111,77
11710,Rajasthan,TONK,2000,Kharif     ,Urad,4161,1791
11711,Rajasthan,TONK,2000,Rabi       ,Barley,8368,13364
11712,Rajasthan,TONK,2000,Rabi       ,Gram,32066,14584
11713,Rajasthan,TONK,2000,Rabi       ,Linseed,705,186
11714,Rajasthan,TONK,2000,Rabi       ,Masoor,45,17
11715,Rajasthan,TONK,2000,Rabi       ,Other  Rabi pulses,137,80
11716,Rajasthan,TONK,2000,Rabi       ,Peas & beans (Pulses),55,213
11717,Rajasthan,TONK,2000,Rabi       ,Rapeseed &Mustard,102307,76134
11718,Rajasthan,TONK,2000,Rabi       ,Wheat,70478,108495
11719,Rajasthan,TONK,2000,Whole Year ,Coriander,183,60
11720,Rajasthan,TONK,2000,Whole Year ,Dry chillies,1812,1850
11721,Rajasthan,TONK,2000,Whole Year ,Garlic,3,1
11722,Rajasthan,TONK,2000,Whole Year ,Guar seed,31202,1055
11723,Rajasthan,TONK,2000,Whole Year ,Onion,114,846
11724,Rajasthan,TONK,2000,Whole Year ,Potato,18,83
11725,Rajasthan,TONK,2000,Whole Year ,Sannhamp,8,1
11726,Rajasthan,TONK,2000,Whole Year ,Sugarcane,201,13628
11727,Rajasthan,TONK,2001,Kharif     ,Arhar/Tur,38,
11728,Rajasthan,TONK,2001,Kharif     ,Bajra,39817,27393
11729,Rajasthan,TONK,2001,Kharif     ,Castor seed,3,7
11730,Rajasthan,TONK,2001,Kharif     ,Cotton(lint),719,394
11731,Rajasthan,TONK,2001,Kharif     ,Groundnut,22347,12240
11732,Rajasthan,TONK,2001,Kharif     ,Jowar,69879,9331
11733,Rajasthan,TONK,2001,Kharif     ,Maize,17297,18410
11734,Rajasthan,TONK,2001,Kharif     ,Moong(Green Gram),54257,10836
11735,Rajasthan,TONK,2001,Kharif     ,Moth,88,21
11736,Rajasthan,TONK,2001,Kharif     ,Other Kharif pulses,40,14
11737,Rajasthan,TONK,2001,Kharif     ,Rice,12,15
11738,Rajasthan,TONK,2001,Kharif     ,Sesamum,9611,3011
11739,Rajasthan,TONK,2001,Kharif     ,Soyabean,54,59
11740,Rajasthan,TONK,2001,Kharif     ,Urad,16814,6265
11741,Rajasthan,TONK,2001,Rabi       ,Barley,5752,12636
11742,Rajasthan,TONK,2001,Rabi       ,Gram,25184,17247
11743,Rajasthan,TONK,2001,Rabi       ,Linseed,108,81
11744,Rajasthan,TONK,2001,Rabi       ,Masoor,50,22
11745,Rajasthan,TONK,2001,Rabi       ,Other  Rabi pulses,100,92
11746,Rajasthan,TONK,2001,Rabi       ,Peas & beans (Pulses),52,170
11747,Rajasthan,TONK,2001,Rabi       ,Rapeseed &Mustard,101544,62855
11748,Rajasthan,TONK,2001,Rabi       ,Wheat,60297,123635
11749,Rajasthan,TONK,2001,Whole Year ,Coriander,314,115
11750,Rajasthan,TONK,2001,Whole Year ,Dry chillies,1878,2361
11751,Rajasthan,TONK,2001,Whole Year ,Garlic,6,48
11752,Rajasthan,TONK,2001,Whole Year ,Guar seed,15053,6338
11753,Rajasthan,TONK,2001,Whole Year ,Onion,71,502
11754,Rajasthan,TONK,2001,Whole Year ,Potato,11,68
11755,Rajasthan,TONK,2001,Whole Year ,Sannhamp,7,2
11756,Rajasthan,TONK,2001,Whole Year ,Sugarcane,153,8691
11757,Rajasthan,TONK,2001,Whole Year ,Turmeric,1,2
11758,Rajasthan,TONK,2002,Kharif     ,Arhar/Tur,7,
11759,Rajasthan,TONK,2002,Kharif     ,Bajra,56725,21579
11760,Rajasthan,TONK,2002,Kharif     ,Castor seed,4,2
11761,Rajasthan,TONK,2002,Kharif     ,Cotton(lint),593,388
11762,Rajasthan,TONK,2002,Kharif     ,Groundnut,19076,541
11763,Rajasthan,TONK,2002,Kharif     ,Jowar,79045,3123
11764,Rajasthan,TONK,2002,Kharif     ,Maize,14746,1030
11765,Rajasthan,TONK,2002,Kharif     ,Moong(Green Gram),65202,4506
11766,Rajasthan,TONK,2002,Kharif     ,Moth,27,1
11767,Rajasthan,TONK,2002,Kharif     ,Other Kharif pulses,57,5
11768,Rajasthan,TONK,2002,Kharif     ,Rice,10,8
11769,Rajasthan,TONK,2002,Kharif     ,Sesamum,19051,404
11770,Rajasthan,TONK,2002,Kharif     ,Soyabean,20,10
11771,Rajasthan,TONK,2002,Kharif     ,Urad,30427,1279
11772,Rajasthan,TONK,2002,Rabi       ,Barley,6201,9041
11773,Rajasthan,TONK,2002,Rabi       ,Gram,2625,1601
11774,Rajasthan,TONK,2002,Rabi       ,Linseed,10,6
11775,Rajasthan,TONK,2002,Rabi       ,Masoor,17,8
11776,Rajasthan,TONK,2002,Rabi       ,Other  Rabi pulses,35,0
11777,Rajasthan,TONK,2002,Rabi       ,Peas & beans (Pulses),82,289
11778,Rajasthan,TONK,2002,Rabi       ,Rapeseed &Mustard,12598,11409
11779,Rajasthan,TONK,2002,Rabi       ,Wheat,39825,80975
11780,Rajasthan,TONK,2002,Whole Year ,Citrus Fruit,66,0
11781,Rajasthan,TONK,2002,Whole Year ,Coriander,41,16
11782,Rajasthan,TONK,2002,Whole Year ,Dry chillies,806,771
11783,Rajasthan,TONK,2002,Whole Year ,Garlic,8,16
11784,Rajasthan,TONK,2002,Whole Year ,Guar seed,6533,307
11785,Rajasthan,TONK,2002,Whole Year ,Mango,71,0
11786,Rajasthan,TONK,2002,Whole Year ,Onion,24,186
11787,Rajasthan,TONK,2002,Whole Year ,Orange,2,0
11788,Rajasthan,TONK,2002,Whole Year ,Other Fresh Fruits,413,0
11789,Rajasthan,TONK,2002,Whole Year ,Other Vegetables,2961,0
11790,Rajasthan,TONK,2002,Whole Year ,Papaya,10,11
11791,Rajasthan,TONK,2002,Whole Year ,Pome Fruit,31,0
11792,Rajasthan,TONK,2002,Whole Year ,Potato,4,24
11793,Rajasthan,TONK,2002,Whole Year ,Sannhamp,14,
11794,Rajasthan,TONK,2002,Whole Year ,Sugarcane,113,3097
11795,Rajasthan,TONK,2002,Whole Year ,Sweet potato,1,4
11796,Rajasthan,TONK,2002,Whole Year ,Turmeric,1,2
11797,Rajasthan,TONK,2002,Whole Year ,Water Melon,18,0
11798,Rajasthan,TONK,2003,Kharif     ,Arhar/Tur,24,12
11799,Rajasthan,TONK,2003,Kharif     ,Bajra,93578,135494
11800,Rajasthan,TONK,2003,Kharif     ,Castor seed,3,2
11801,Rajasthan,TONK,2003,Kharif     ,Cotton(lint),255,523
11802,Rajasthan,TONK,2003,Kharif     ,Groundnut,9406,7134
11803,Rajasthan,TONK,2003,Kharif     ,Jowar,99432,53534
11804,Rajasthan,TONK,2003,Kharif     ,Maize,16362,22596
11805,Rajasthan,TONK,2003,Kharif     ,Moong(Green Gram),68449,36498
11806,Rajasthan,TONK,2003,Kharif     ,Moth,33,17
11807,Rajasthan,TONK,2003,Kharif     ,Other Kharif pulses,85,47
11808,Rajasthan,TONK,2003,Kharif     ,Rice,5,8
11809,Rajasthan,TONK,2003,Kharif     ,Sesamum,12544,7662
11810,Rajasthan,TONK,2003,Kharif     ,Soyabean,20,28
11811,Rajasthan,TONK,2003,Kharif     ,Urad,33817,16476
11812,Rajasthan,TONK,2003,Rabi       ,Barley,6182,13722
11813,Rajasthan,TONK,2003,Rabi       ,Gram,31738,17392
11814,Rajasthan,TONK,2003,Rabi       ,Linseed,156,99
11815,Rajasthan,TONK,2003,Rabi       ,Masoor,70,87
11816,Rajasthan,TONK,2003,Rabi       ,Other  Rabi pulses,7,5
11817,Rajasthan,TONK,2003,Rabi       ,Peas & beans (Pulses),66,246
11818,Rajasthan,TONK,2003,Rabi       ,Rapeseed &Mustard,91331,87847
11819,Rajasthan,TONK,2003,Rabi       ,Wheat,47241,124621
11820,Rajasthan,TONK,2003,Whole Year ,Citrus Fruit,66,0
11821,Rajasthan,TONK,2003,Whole Year ,Coriander,248,308
11822,Rajasthan,TONK,2003,Whole Year ,Dry chillies,1202,1803
11823,Rajasthan,TONK,2003,Whole Year ,Garlic,21,10
11824,Rajasthan,TONK,2003,Whole Year ,Grapes,1,0
11825,Rajasthan,TONK,2003,Whole Year ,Guar seed,12127,
11826,Rajasthan,TONK,2003,Whole Year ,Mango,67,0
11827,Rajasthan,TONK,2003,Whole Year ,Onion,49,390
11828,Rajasthan,TONK,2003,Whole Year ,Orange,3,0
11829,Rajasthan,TONK,2003,Whole Year ,Other Fresh Fruits,599,0
11830,Rajasthan,TONK,2003,Whole Year ,other oilseeds,4392,3531
11831,Rajasthan,TONK,2003,Whole Year ,Other Vegetables,2929,0
11832,Rajasthan,TONK,2003,Whole Year ,Papaya,9,63
11833,Rajasthan,TONK,2003,Whole Year ,Pome Fruit,29,0
11834,Rajasthan,TONK,2003,Whole Year ,Potato,11,86
11835,Rajasthan,TONK,2003,Whole Year ,Sannhamp,18,4
11836,Rajasthan,TONK,2003,Whole Year ,Sugarcane,50,2149
11837,Rajasthan,TONK,2003,Whole Year ,Sweet potato,23,92
11838,Rajasthan,TONK,2003,Whole Year ,Water Melon,42,0
11839,Rajasthan,TONK,2004,Kharif     ,Arhar/Tur,10,
11840,Rajasthan,TONK,2004,Kharif     ,Bajra,45191,53712
11841,Rajasthan,TONK,2004,Kharif     ,Castor seed,22,13
11842,Rajasthan,TONK,2004,Kharif     ,Cotton(lint),438,764
11843,Rajasthan,TONK,2004,Kharif     ,Groundnut,11921,5568
11844,Rajasthan,TONK,2004,Kharif     ,Jowar,48718,17875
11845,Rajasthan,TONK,2004,Kharif     ,Maize,15494,14662
11846,Rajasthan,TONK,2004,Kharif     ,Moong(Green Gram),52268,16433
11847,Rajasthan,TONK,2004,Kharif     ,Moth,52,7
11848,Rajasthan,TONK,2004,Kharif     ,Other Kharif pulses,61,19
11849,Rajasthan,TONK,2004,Kharif     ,Rice,5,8
11850,Rajasthan,TONK,2004,Kharif     ,Sesamum,25160,11608
11851,Rajasthan,TONK,2004,Kharif     ,Soyabean,40,57
11852,Rajasthan,TONK,2004,Kharif     ,Urad,9449,2914
11853,Rajasthan,TONK,2004,Rabi       ,Barley,5308,9768
11854,Rajasthan,TONK,2004,Rabi       ,Gram,25050,17819
11855,Rajasthan,TONK,2004,Rabi       ,Linseed,138,53
11856,Rajasthan,TONK,2004,Rabi       ,Masoor,24,24
11857,Rajasthan,TONK,2004,Rabi       ,Other  Rabi pulses,1623,2482
11858,Rajasthan,TONK,2004,Rabi       ,Peas & beans (Pulses),440,425
11859,Rajasthan,TONK,2004,Rabi       ,Rapeseed &Mustard,274225,263273
11860,Rajasthan,TONK,2004,Rabi       ,Wheat,60615,169243
11861,Rajasthan,TONK,2004,Whole Year ,Coriander,69,79
11862,Rajasthan,TONK,2004,Whole Year ,Dry chillies,1562,2340
11863,Rajasthan,TONK,2004,Whole Year ,Garlic,52,26
11864,Rajasthan,TONK,2004,Whole Year ,Guar seed,4255,3324
11865,Rajasthan,TONK,2004,Whole Year ,Onion,78,614
11866,Rajasthan,TONK,2004,Whole Year ,Potato,6,48
11867,Rajasthan,TONK,2004,Whole Year ,Sannhamp,7,2
11868,Rajasthan,TONK,2004,Whole Year ,Sugarcane,54,3201
11869,Rajasthan,TONK,2004,Whole Year ,Sweet potato,23,92
11870,Rajasthan,TONK,2004,Whole Year ,Turmeric,2,4
11871,Rajasthan,TONK,2005,Kharif     ,Arhar/Tur,31,16
11872,Rajasthan,TONK,2005,Kharif     ,Bajra,52691,31029
11873,Rajasthan,TONK,2005,Kharif     ,Cotton(lint),318,594
11874,Rajasthan,TONK,2005,Kharif     ,Groundnut,12076,13404
11875,Rajasthan,TONK,2005,Kharif     ,Jowar,61443,23108
11876,Rajasthan,TONK,2005,Kharif     ,Maize,15190,12060
11877,Rajasthan,TONK,2005,Kharif     ,Moong(Green Gram),53744,10351
11878,Rajasthan,TONK,2005,Kharif     ,Moth,76,9
11879,Rajasthan,TONK,2005,Kharif     ,Other Kharif pulses,46,10
11880,Rajasthan,TONK,2005,Kharif     ,Rice,4,6
11881,Rajasthan,TONK,2005,Kharif     ,Sesamum,16145,3206
11882,Rajasthan,TONK,2005,Kharif     ,Soyabean,83,95
11883,Rajasthan,TONK,2005,Kharif     ,Urad,7314,3010
11884,Rajasthan,TONK,2005,Rabi       ,Barley,4627,10319
11885,Rajasthan,TONK,2005,Rabi       ,Gram,13804,7677
11886,Rajasthan,TONK,2005,Rabi       ,Linseed,125,47
11887,Rajasthan,TONK,2005,Rabi       ,Masoor,16,15
11888,Rajasthan,TONK,2005,Rabi       ,Other  Rabi pulses,440,425
11889,Rajasthan,TONK,2005,Rabi       ,Peas & beans (Pulses),53,200
11890,Rajasthan,TONK,2005,Rabi       ,Rapeseed &Mustard,296889,298267
11891,Rajasthan,TONK,2005,Rabi       ,Wheat,54647,138646
11892,Rajasthan,TONK,2005,Whole Year ,Coriander,28,29
11893,Rajasthan,TONK,2005,Whole Year ,Dry chillies,936,1401
11894,Rajasthan,TONK,2005,Whole Year ,Garlic,8,4
11895,Rajasthan,TONK,2005,Whole Year ,Guar seed,5298,4625
11896,Rajasthan,TONK,2005,Whole Year ,Onion,39,157
11897,Rajasthan,TONK,2005,Whole Year ,Potato,4,30
11898,Rajasthan,TONK,2005,Whole Year ,Sannhamp,5,5
11899,Rajasthan,TONK,2005,Whole Year ,Sugarcane,84,6239
11900,Rajasthan,TONK,2005,Whole Year ,Sweet potato,20,80
11901,Rajasthan,TONK,2005,Whole Year ,Turmeric,1,
11902,Rajasthan,TONK,2006,Kharif     ,Arhar/Tur,2,1
11903,Rajasthan,TONK,2006,Kharif     ,Bajra,52970,45618
11904,Rajasthan,TONK,2006,Kharif     ,Castor seed,6,6
11905,Rajasthan,TONK,2006,Kharif     ,Cotton(lint),187,68
11906,Rajasthan,TONK,2006,Kharif     ,Groundnut,14127,2585
11907,Rajasthan,TONK,2006,Kharif     ,Jowar,72764,21271
11908,Rajasthan,TONK,2006,Kharif     ,Maize,13658,11323
11909,Rajasthan,TONK,2006,Kharif     ,Moong(Green Gram),39597,11665
11910,Rajasthan,TONK,2006,Kharif     ,Moth,68,11
11911,Rajasthan,TONK,2006,Kharif     ,Other Kharif pulses,95,39
11912,Rajasthan,TONK,2006,Kharif     ,Sesamum,9405,1721
11913,Rajasthan,TONK,2006,Kharif     ,Soyabean,94,113
11914,Rajasthan,TONK,2006,Kharif     ,Urad,4153,1575
11915,Rajasthan,TONK,2006,Rabi       ,Barley,4174,8172
11916,Rajasthan,TONK,2006,Rabi       ,Gram,6664,4959
11917,Rajasthan,TONK,2006,Rabi       ,Linseed,30,17
11918,Rajasthan,TONK,2006,Rabi       ,Masoor,29,26
11919,Rajasthan,TONK,2006,Rabi       ,Other  Rabi pulses,132,132
11920,Rajasthan,TONK,2006,Rabi       ,Peas & beans (Pulses),21,21
11921,Rajasthan,TONK,2006,Rabi       ,Rapeseed &Mustard,180757,146677
11922,Rajasthan,TONK,2006,Rabi       ,Wheat,63430,163346
11923,Rajasthan,TONK,2006,Whole Year ,Coriander,8,9
11924,Rajasthan,TONK,2006,Whole Year ,Dry chillies,852,1245
11925,Rajasthan,TONK,2006,Whole Year ,Garlic,4,4
11926,Rajasthan,TONK,2006,Whole Year ,Guar seed,4025,4037
11927,Rajasthan,TONK,2006,Whole Year ,Onion,47,186
11928,Rajasthan,TONK,2006,Whole Year ,Potato,47,107
11929,Rajasthan,TONK,2006,Whole Year ,Sannhamp,8,
11930,Rajasthan,TONK,2006,Whole Year ,Sugarcane,97,4520
11931,Rajasthan,TONK,2006,Whole Year ,Sweet potato,8,29
11932,Rajasthan,TONK,2007,Kharif     ,Arhar/Tur,3,
11933,Rajasthan,TONK,2007,Kharif     ,Bajra,63215,78004
11934,Rajasthan,TONK,2007,Kharif     ,Castor seed,4,4
11935,Rajasthan,TONK,2007,Kharif     ,Cotton(lint),165,65
11936,Rajasthan,TONK,2007,Kharif     ,Groundnut,10571,6465
11937,Rajasthan,TONK,2007,Kharif     ,Jowar,80978,46388
11938,Rajasthan,TONK,2007,Kharif     ,Maize,13710,12385
11939,Rajasthan,TONK,2007,Kharif     ,Moong(Green Gram),61547,24422
11940,Rajasthan,TONK,2007,Kharif     ,Moth,63,20
11941,Rajasthan,TONK,2007,Kharif     ,Other Kharif pulses,87,31
11942,Rajasthan,TONK,2007,Kharif     ,Sesamum,17740,7297
11943,Rajasthan,TONK,2007,Kharif     ,Soyabean,87,117
11944,Rajasthan,TONK,2007,Kharif     ,Urad,9376,5811
11945,Rajasthan,TONK,2007,Rabi       ,Barley,5335,9586
11946,Rajasthan,TONK,2007,Rabi       ,Gram,10112,6928
11947,Rajasthan,TONK,2007,Rabi       ,Linseed,1,1
11948,Rajasthan,TONK,2007,Rabi       ,Masoor,66,47
11949,Rajasthan,TONK,2007,Rabi       ,Other  Rabi pulses,311,311
11950,Rajasthan,TONK,2007,Rabi       ,other oilseeds,5516,1547
11951,Rajasthan,TONK,2007,Rabi       ,Peas & beans (Pulses),75,59
11952,Rajasthan,TONK,2007,Rabi       ,Rapeseed &Mustard,162829,132748
11953,Rajasthan,TONK,2007,Rabi       ,Wheat,69961,175020
11954,Rajasthan,TONK,2007,Whole Year ,Coriander,34,26
11955,Rajasthan,TONK,2007,Whole Year ,Dry chillies,1109,1663
11956,Rajasthan,TONK,2007,Whole Year ,Garlic,53,50
11957,Rajasthan,TONK,2007,Whole Year ,Guar seed,6554,6532
11958,Rajasthan,TONK,2007,Whole Year ,Onion,96,379
11959,Rajasthan,TONK,2007,Whole Year ,Potato,8,27
